author_id,year_x_month,topic,pro,anti,neutral,net_stance
A3004583884,2022_12,stance_tax_policy,0,0,1,0
A3004593984,2018_1,stance_tax_policy,0,0,1,0
A3004593984,2020_1,stance_tax_policy,0,0,1,0
A3004686281,2020_3,stance_tax_policy,0,0,2,0
A3004686281,2021_3,stance_tax_policy,0,0,1,0
A3004688374,2020_1,stance_tax_policy,0,0,1,0
A3004697119,2021_1,stance_tax_policy,1,0,0,1
A3004724822,2017_11,stance_tax_policy,1,0,0,1
A3004728541,2020_3,stance_tax_policy,1,0,0,1
A3004789572,2020_4,stance_tax_policy,0,0,1,0
A3004807890,2020_11,stance_tax_policy,1,0,0,1
A3004807890,2020_9,stance_tax_policy,0,0,1,0
A3004838709,2021_4,stance_tax_policy,0,0,1,0
A3004838709,2023_1,stance_tax_policy,0,0,1,0
A3004890703,2018_8,stance_tax_policy,1,0,0,1
A3004890703,2019_9,stance_tax_policy,0,0,1,0
A3004890703,2022_4,stance_tax_policy,0,0,1,0
A3004914577,2021_6,stance_tax_policy,0,0,1,0
A3004930253,2017_12,stance_tax_policy,0,0,1,0
A3004930253,2018_2,stance_tax_policy,0,0,1,0
A3004930630,2020_11,stance_tax_policy,0,0,1,0
A3004930630,2021_4,stance_tax_policy,0,0,1,0
A3004947568,2021_9,stance_tax_policy,0,0,1,0
A3004949069,2020_12,stance_tax_policy,0,0,1,0
A3004949069,2022_4,stance_tax_policy,0,0,1,0
A3004985239,2020_12,stance_tax_policy,0,0,1,0
A3005009328,2022_1,stance_tax_policy,0,0,1,0
A3005023788,2017_12,stance_tax_policy,1,0,0,1
A3005028822,2020_4,stance_tax_policy,0,0,1,0
A3005049510,2020_5,stance_tax_policy,1,0,0,1
A3005071889,2021_10,stance_tax_policy,0,0,1,0
A3005071889,2022_8,stance_tax_policy,1,0,0,1
A3005077353,2018_7,stance_tax_policy,0,0,1,0
A3005077353,2019_5,stance_tax_policy,0,0,1,0
A3005077353,2020_11,stance_tax_policy,0,0,1,0
A3005096042,2021_2,stance_tax_policy,0,1,0,-1
A3005129030,2020_3,stance_tax_policy,0,0,1,0
A3005129030,2021_2,stance_tax_policy,0,0,1,0
A3005144488,2022_2,stance_tax_policy,0,0,1,0
A3005145348,2018_5,stance_tax_policy,0,0,1,0
A3005161124,2016_3,stance_tax_policy,0,0,2,0
A300516571,2017_11,stance_tax_policy,0,0,1,0
A3005169015,2017_11,stance_tax_policy,1,0,0,1
A3005187937,2021_10,stance_tax_policy,0,0,1,0
A3005277813,2021_12,stance_tax_policy,0,0,1,0
A3005277813,2022_2,stance_tax_policy,0,0,1,0
A3005290588,2022_7,stance_tax_policy,0,0,1,0
A3005296293,2019_9,stance_tax_policy,1,0,0,1
A3005296293,2021_3,stance_tax_policy,0,0,1,0
A3005304350,2022_9,stance_tax_policy,0,0,1,0
A3005323191,2021_7,stance_tax_policy,0,0,1,0
A3005344592,2017_11,stance_tax_policy,0,0,1,0
A3005346481,2016_11,stance_tax_policy,0,0,1,0
A3005346481,2020_3,stance_tax_policy,0,0,1,0
A3005346481,2022_2,stance_tax_policy,1,0,0,1
A3005353134,2020_9,stance_tax_policy,0,0,1,0
A3005367159,2021_4,stance_tax_policy,0,0,1,0
A3005367159,2022_2,stance_tax_policy,0,1,0,-1
A3005448078,2017_12,stance_tax_policy,0,0,1,0
A3005462798,2019_11,stance_tax_policy,0,0,1,0
A3005462798,2020_6,stance_tax_policy,0,0,1,0
A3005462798,2021_8,stance_tax_policy,0,0,1,0
A3005462798,2022_4,stance_tax_policy,0,0,1,0
A3005469722,2018_9,stance_tax_policy,0,0,1,0
A3005469722,2019_7,stance_tax_policy,0,0,1,0
A3005487355,2018_12,stance_tax_policy,0,0,1,0
A3005487355,2019_1,stance_tax_policy,0,0,1,0
A3005487355,2020_3,stance_tax_policy,1,0,0,1
A3005520206,2019_12,stance_tax_policy,0,0,1,0
A3005520206,2020_10,stance_tax_policy,1,0,0,1
A3005520206,2020_8,stance_tax_policy,0,0,1,0
A3005520206,2021_12,stance_tax_policy,0,0,1,0
A3005520930,2021_8,stance_tax_policy,0,0,1,0
A3005524414,2020_7,stance_tax_policy,0,0,1,0
A3005524414,2021_1,stance_tax_policy,0,0,1,0
A3005531834,2022_2,stance_tax_policy,0,0,1,0
A3005547548,2017_8,stance_tax_policy,0,0,1,0
A3005559415,2021_2,stance_tax_policy,0,0,1,0
A3005565402,2021_7,stance_tax_policy,0,0,1,0
A3005565402,2022_5,stance_tax_policy,0,1,0,-1
A3005571624,2018_10,stance_tax_policy,0,1,0,-1
A3005571624,2019_2,stance_tax_policy,0,0,1,0
A3005574127,2018_9,stance_tax_policy,0,0,1,0
A3005574127,2022_6,stance_tax_policy,0,0,1,0
A3005605923,2018_2,stance_tax_policy,0,0,1,0
A3005620830,2019_3,stance_tax_policy,0,0,1,0
A3005634360,2020_7,stance_tax_policy,0,0,1,0
A3005695459,2020_5,stance_tax_policy,1,0,0,1
A3005695459,2021_8,stance_tax_policy,0,0,1,0
A3005702652,2018_11,stance_tax_policy,0,0,1,0
A3005702652,2019_4,stance_tax_policy,1,0,1,0.5
A3005702652,2020_9,stance_tax_policy,0,0,1,0
A3005722909,2017_2,stance_tax_policy,0,1,0,-1
A300572560,2021_1,stance_tax_policy,0,0,1,0
A300572560,2022_5,stance_tax_policy,0,0,1,0
A3005787500,2020_11,stance_tax_policy,0,0,1,0
A3005804279,2020_9,stance_tax_policy,0,0,1,0
A3005804279,2022_1,stance_tax_policy,0,0,1,0
A3005867379,2017_6,stance_tax_policy,0,1,0,-1
A3005872871,2016_10,stance_tax_policy,0,0,1,0
A3005887382,2020_7,stance_tax_policy,0,0,1,0
A3005897063,2021_5,stance_tax_policy,0,0,1,0
A3005910575,2022_12,stance_tax_policy,0,0,1,0
A3005913841,2017_2,stance_tax_policy,0,0,1,0
A3005921835,2022_8,stance_tax_policy,1,0,0,1
A3005925065,2018_7,stance_tax_policy,0,0,1,0
A3005925065,2020_2,stance_tax_policy,0,0,1,0
A3005925065,2022_2,stance_tax_policy,0,0,1,0
A3005933252,2019_11,stance_tax_policy,1,0,0,1
A3005933252,2022_2,stance_tax_policy,0,0,1,0
A3005933252,2022_9,stance_tax_policy,1,0,0,1
A3005944808,2022_7,stance_tax_policy,1,0,0,1
A3005944808,2023_1,stance_tax_policy,1,0,0,1
A3005947240,2018_5,stance_tax_policy,1,0,0,1
A3005985438,2020_6,stance_tax_policy,0,0,1,0
A3005985438,2022_9,stance_tax_policy,0,0,1,0
A3006016709,2019_11,stance_tax_policy,0,0,1,0
A3006016709,2019_12,stance_tax_policy,0,0,1,0
A3006016709,2021_2,stance_tax_policy,0,0,1,0
A3006028143,2021_5,stance_tax_policy,0,1,0,-1
A3006061175,2019_5,stance_tax_policy,1,0,0,1
A3006092184,2017_12,stance_tax_policy,0,1,0,-1
A3006092184,2019_3,stance_tax_policy,0,0,1,0
A3006092184,2020_12,stance_tax_policy,1,0,0,1
A3006092184,2021_6,stance_tax_policy,0,0,1,0
A3006114804,2022_8,stance_tax_policy,0,0,1,0
A3006121688,2022_9,stance_tax_policy,1,0,0,1
A3006125991,2020_9,stance_tax_policy,1,0,0,1
A3006153291,2021_4,stance_tax_policy,0,0,1,0
A3006164107,2016_4,stance_tax_policy,0,0,1,0
A3006164107,2018_1,stance_tax_policy,1,0,0,1
A3006164107,2021_1,stance_tax_policy,0,0,1,0
A3006164107,2022_11,stance_tax_policy,1,0,0,1
A3006164107,2023_1,stance_tax_policy,0,0,1,0
A3006190334,2020_3,stance_tax_policy,1,0,0,1
A3006190334,2021_2,stance_tax_policy,0,0,1,0
A3006202179,2017_4,stance_tax_policy,0,0,1,0
A3006212866,2019_12,stance_tax_policy,0,0,1,0
A3006236830,2019_1,stance_tax_policy,0,0,1,0
A3006240888,2018_7,stance_tax_policy,1,0,0,1
A3006280001,2017_12,stance_tax_policy,1,0,0,1
A3006280001,2018_1,stance_tax_policy,0,0,1,0
A3006280001,2019_1,stance_tax_policy,1,0,0,1
A3006333329,2017_11,stance_tax_policy,0,0,1,0
A3006371161,2019_9,stance_tax_policy,0,0,1,0
A3006371161,2020_7,stance_tax_policy,0,0,1,0
A3006378986,2021_7,stance_tax_policy,0,0,1,0
A3006432650,2020_10,stance_tax_policy,0,0,1,0
A3006442592,2019_10,stance_tax_policy,0,0,1,0
A3006498884,2017_5,stance_tax_policy,1,0,0,1
A3006500400,2021_10,stance_tax_policy,0,0,1,0
A3006500400,2023_1,stance_tax_policy,1,0,1,0.5
A3006522597,2022_6,stance_tax_policy,0,0,1,0
A3006523553,2020_3,stance_tax_policy,1,0,0,1
A3006534528,2017_11,stance_tax_policy,1,0,0,1
A3006542896,2020_9,stance_tax_policy,0,0,1,0
A3006542896,2022_9,stance_tax_policy,1,0,0,1
A3006556404,2020_5,stance_tax_policy,0,0,1,0
A3006557924,2022_11,stance_tax_policy,0,0,1,0
A3006595575,2021_12,stance_tax_policy,0,0,1,0
A3006599934,2020_10,stance_tax_policy,0,0,1,0
A3006606265,2020_11,stance_tax_policy,0,0,1,0
A3006710768,2016_12,stance_tax_policy,1,0,0,1
A3006710768,2016_3,stance_tax_policy,0,0,1,0
A3006710768,2016_8,stance_tax_policy,0,0,1,0
A3006710768,2017_3,stance_tax_policy,0,0,1,0
A3006710768,2017_6,stance_tax_policy,0,0,1,0
A3006710768,2018_10,stance_tax_policy,0,0,1,0
A3006718734,2018_4,stance_tax_policy,0,1,0,-1
A3006718734,2020_3,stance_tax_policy,0,0,1,0
A3006718734,2021_1,stance_tax_policy,0,1,0,-1
A3006718734,2022_10,stance_tax_policy,0,0,1,0
A3006770631,2017_11,stance_tax_policy,0,0,1,0
A3006789268,2017_10,stance_tax_policy,1,0,0,1
A3006789268,2020_7,stance_tax_policy,0,0,1,0
A3006789268,2021_1,stance_tax_policy,1,0,0,1
A3006789268,2022_4,stance_tax_policy,0,0,1,0
A3006799842,2023_1,stance_tax_policy,1,0,1,0.5
A3006818729,2019_3,stance_tax_policy,1,0,0,1
A3006881246,2020_9,stance_tax_policy,0,0,1,0
A3006881246,2021_10,stance_tax_policy,1,0,0,1
A3006884831,2022_6,stance_tax_policy,0,0,1,0
A3006887487,2022_12,stance_tax_policy,0,0,1,0
A3006887487,2023_1,stance_tax_policy,1,0,0,1
A3006888752,2020_4,stance_tax_policy,1,0,0,1
A3006944054,2020_9,stance_tax_policy,0,0,1,0
A3006944054,2022_4,stance_tax_policy,0,0,1,0
A3006956403,2019_6,stance_tax_policy,0,0,1,0
A3006956403,2020_7,stance_tax_policy,0,0,1,0
A3006956403,2022_8,stance_tax_policy,1,0,0,1
A3006958045,2016_7,stance_tax_policy,0,0,1,0
A3006975452,2021_6,stance_tax_policy,1,0,0,1
A3007001454,2020_3,stance_tax_policy,0,1,0,-1
A3007023954,2022_1,stance_tax_policy,0,0,1,0
A3007026644,2021_12,stance_tax_policy,1,0,0,1
A3007086028,2022_8,stance_tax_policy,1,0,0,1
A3007106972,2021_4,stance_tax_policy,0,0,1,0
A3007107294,2021_4,stance_tax_policy,1,0,0,1
A3007107294,2022_11,stance_tax_policy,0,0,1,0
A3007146064,2019_6,stance_tax_policy,0,0,1,0
A3007169456,2020_11,stance_tax_policy,1,0,0,1
A3007187934,2017_12,stance_tax_policy,0,1,0,-1
A3007187934,2018_4,stance_tax_policy,0,0,1,0
A3007187934,2022_8,stance_tax_policy,1,0,0,1
A3007211002,2018_7,stance_tax_policy,0,0,2,0
A3007211002,2019_5,stance_tax_policy,0,0,1,0
A3007225411,2020_8,stance_tax_policy,0,0,1,0
A3007253438,2019_11,stance_tax_policy,0,0,1,0
A3007269218,2020_12,stance_tax_policy,0,0,1,0
A3007269218,2021_11,stance_tax_policy,0,0,1,0
A3007289583,2016_3,stance_tax_policy,0,0,1,0
A3007292412,2022_2,stance_tax_policy,0,0,1,0
A3007293765,2022_8,stance_tax_policy,0,0,1,0
A3007293846,2018_2,stance_tax_policy,1,0,0,1
A3007319857,2022_8,stance_tax_policy,0,0,1,0
A3007343457,2017_12,stance_tax_policy,0,1,0,-1
A3007378401,2017_11,stance_tax_policy,1,0,0,1
A3007378401,2018_5,stance_tax_policy,0,0,1,0
A3007393400,2017_12,stance_tax_policy,0,1,0,-1
A3007395210,2017_7,stance_tax_policy,0,1,0,-1
A3007397361,2020_4,stance_tax_policy,1,0,0,1
A3007399381,2021_10,stance_tax_policy,1,0,0,1
A3007399381,2022_11,stance_tax_policy,1,0,0,1
A3007446472,2020_9,stance_tax_policy,0,0,1,0
A3007550181,2020_1,stance_tax_policy,0,1,0,-1
A3007596063,2021_8,stance_tax_policy,0,0,1,0
A3007636348,2017_11,stance_tax_policy,0,0,1,0
A3007677111,2019_7,stance_tax_policy,0,0,1,0
A3007729704,2018_1,stance_tax_policy,1,0,0,1
A3007730801,2022_6,stance_tax_policy,1,0,0,1
A3007753034,2017_11,stance_tax_policy,0,1,0,-1
A3007757147,2021_7,stance_tax_policy,0,0,1,0
A3007775227,2021_9,stance_tax_policy,0,0,1,0
A3007802767,2019_4,stance_tax_policy,0,0,1,0
A3007860615,2023_1,stance_tax_policy,0,0,1,0
A3007865535,2021_10,stance_tax_policy,0,0,1,0
A3007951624,2020_12,stance_tax_policy,1,0,0,1
A3007951624,2021_6,stance_tax_policy,1,0,0,1
A3007978513,2020_11,stance_tax_policy,1,0,0,1
A3007978513,2021_2,stance_tax_policy,0,0,1,0
A3007984393,2016_4,stance_tax_policy,0,0,1,0
A3007984393,2017_12,stance_tax_policy,0,0,1,0
A3007995770,2020_3,stance_tax_policy,0,0,1,0
A3008013102,2022_8,stance_tax_policy,0,0,1,0
A3008032326,2021_5,stance_tax_policy,1,0,0,1
A3008043446,2021_6,stance_tax_policy,0,0,1,0
A3008043446,2022_8,stance_tax_policy,0,0,1,0
A3008052016,2020_12,stance_tax_policy,1,0,0,1
A3008079003,2018_5,stance_tax_policy,0,0,1,0
A3008135658,2016_10,stance_tax_policy,0,0,1,0
A3008135658,2019_5,stance_tax_policy,0,0,1,0
A3008135955,2021_5,stance_tax_policy,0,0,1,0
A3008163913,2021_1,stance_tax_policy,0,0,1,0
A3008356937,2020_11,stance_tax_policy,0,0,1,0
A3008371508,2022_3,stance_tax_policy,0,0,1,0
A3008444733,2021_6,stance_tax_policy,0,0,1,0
A3008444733,2021_7,stance_tax_policy,1,0,0,1
A3008526019,2022_9,stance_tax_policy,0,0,1,0
A3008591422,2022_6,stance_tax_policy,0,0,1,0
A3008689377,2018_12,stance_tax_policy,0,0,1,0
A3008689377,2021_1,stance_tax_policy,1,0,0,1
A3008741004,2021_8,stance_tax_policy,0,0,1,0
A3008850933,2019_6,stance_tax_policy,0,1,0,-1
A3008850933,2020_9,stance_tax_policy,0,0,1,0
A3008860081,2018_3,stance_tax_policy,1,0,0,1
A3008869763,2017_11,stance_tax_policy,0,0,1,0
A3008869763,2020_1,stance_tax_policy,0,0,1,0
A3008869763,2021_3,stance_tax_policy,0,0,1,0
A3009004062,2023_1,stance_tax_policy,0,1,1,-0.5
A3009025968,2021_3,stance_tax_policy,0,0,1,0
A3009071757,2017_6,stance_tax_policy,0,0,1,0
A3009112764,2020_2,stance_tax_policy,0,0,1,0
A3009135880,2017_8,stance_tax_policy,0,0,1,0
A3009135880,2021_3,stance_tax_policy,0,0,1,0
A3009139353,2017_11,stance_tax_policy,0,0,1,0
A3009139353,2020_10,stance_tax_policy,0,0,1,0
A3009148403,2017_6,stance_tax_policy,0,0,1,0
A3009161976,2018_1,stance_tax_policy,1,0,0,1
A3009209793,2017_12,stance_tax_policy,0,0,1,0
A3009254569,2016_2,stance_tax_policy,0,0,1,0
A3009254569,2021_1,stance_tax_policy,0,0,1,0
A3009286628,2019_2,stance_tax_policy,0,0,1,0
A3009286628,2020_4,stance_tax_policy,1,0,0,1
A3009362778,2021_9,stance_tax_policy,0,0,1,0
A3009386034,2019_6,stance_tax_policy,0,0,1,0
A3009421393,2021_4,stance_tax_policy,0,0,1,0
A3009421393,2022_11,stance_tax_policy,0,0,1,0
A3009424065,2017_10,stance_tax_policy,0,0,1,0
A3009435668,2019_8,stance_tax_policy,1,0,0,1
A3009495516,2021_1,stance_tax_policy,1,0,0,1
A3009495516,2021_11,stance_tax_policy,1,0,0,1
A3009503584,2019_8,stance_tax_policy,0,0,1,0
A3009561149,2017_2,stance_tax_policy,0,1,0,-1
A3009561149,2017_3,stance_tax_policy,0,0,1,0
A3009561149,2020_9,stance_tax_policy,0,0,1,0
A3009575214,2019_11,stance_tax_policy,0,0,1,0
A3009575214,2020_4,stance_tax_policy,1,0,0,1
A3009575214,2021_9,stance_tax_policy,0,0,1,0
A3009609415,2022_10,stance_tax_policy,1,0,0,1
A3009631789,2016_12,stance_tax_policy,0,0,1,0
A3009631789,2017_1,stance_tax_policy,0,0,1,0
A3009631789,2019_11,stance_tax_policy,0,0,1,0
A3009631789,2022_11,stance_tax_policy,0,0,1,0
A3009680511,2019_2,stance_tax_policy,1,0,0,1
A3009680511,2019_9,stance_tax_policy,0,0,1,0
A3009680511,2020_1,stance_tax_policy,0,0,1,0
A3009686374,2017_5,stance_tax_policy,0,0,1,0
A3009708381,2019_12,stance_tax_policy,0,0,1,0
A3009708381,2019_2,stance_tax_policy,1,0,0,1
A3009786116,2017_10,stance_tax_policy,0,0,1,0
A3009786116,2019_10,stance_tax_policy,0,0,1,0
A3009786116,2020_12,stance_tax_policy,1,0,0,1
A3009786116,2020_5,stance_tax_policy,1,0,0,1
A3009786116,2022_5,stance_tax_policy,0,0,1,0
A3009788744,2022_2,stance_tax_policy,1,0,0,1
A3009796158,2017_2,stance_tax_policy,0,0,1,0
A3009800021,2023_1,stance_tax_policy,0,1,0,-1
A3009996283,2022_8,stance_tax_policy,0,0,1,0
A3010015289,2021_3,stance_tax_policy,0,0,1,0
A3010054667,2021_8,stance_tax_policy,0,0,1,0
A3010085368,2020_8,stance_tax_policy,1,0,0,1
A3010112607,2020_3,stance_tax_policy,0,0,1,0
A3010120808,2020_9,stance_tax_policy,1,0,1,0.5
A3010139115,2020_6,stance_tax_policy,1,0,0,1
A3010158586,2017_12,stance_tax_policy,0,0,1,0
A3010158586,2019_12,stance_tax_policy,0,1,0,-1
A3010173807,2021_5,stance_tax_policy,0,0,1,0
A3010193303,2019_12,stance_tax_policy,0,0,1,0
A3010193303,2020_1,stance_tax_policy,0,0,1,0
A3010262596,2019_2,stance_tax_policy,0,0,1,0
A3010262596,2022_12,stance_tax_policy,0,0,1,0
A3010267750,2022_3,stance_tax_policy,0,0,1,0
A3010276939,2022_6,stance_tax_policy,0,0,1,0
A3010286335,2019_6,stance_tax_policy,0,0,1,0
A3010286335,2019_9,stance_tax_policy,0,0,1,0
A3010293643,2021_10,stance_tax_policy,0,0,1,0
A3010325718,2020_3,stance_tax_policy,0,0,1,0
A3010383525,2020_4,stance_tax_policy,0,0,1,0
A3010401964,2021_7,stance_tax_policy,0,1,0,-1
A3010414739,2017_3,stance_tax_policy,0,0,1,0
A3010424018,2021_10,stance_tax_policy,1,0,0,1
A3010428913,2022_4,stance_tax_policy,1,0,0,1
A3010524971,2017_12,stance_tax_policy,0,0,1,0
A3010524971,2020_5,stance_tax_policy,0,0,1,0
A3010536329,2023_1,stance_tax_policy,0,1,0,-1
A3010618666,2017_11,stance_tax_policy,0,0,1,0
A3010646091,2017_11,stance_tax_policy,0,1,0,-1
A3010646091,2018_8,stance_tax_policy,0,0,1,0
A3010646091,2019_7,stance_tax_policy,0,1,0,-1
A3010646091,2021_11,stance_tax_policy,1,0,0,1
A3010659422,2022_9,stance_tax_policy,0,1,0,-1
A3010668508,2020_7,stance_tax_policy,0,0,1,0
A3010680420,2020_12,stance_tax_policy,0,0,1,0
A3010712068,2017_5,stance_tax_policy,0,0,1,0
A3010712068,2019_11,stance_tax_policy,0,0,1,0
A3010735287,2019_2,stance_tax_policy,0,0,1,0
A3010773774,2021_8,stance_tax_policy,0,0,1,0
A3010773774,2022_1,stance_tax_policy,0,0,1,0
A3010816563,2020_11,stance_tax_policy,0,0,1,0
A3010823883,2022_5,stance_tax_policy,0,0,1,0
A3010884189,2019_10,stance_tax_policy,1,0,0,1
A3010884189,2020_1,stance_tax_policy,1,0,0,1
A3010898726,2020_7,stance_tax_policy,0,1,0,-1
A3010900116,2020_7,stance_tax_policy,1,0,0,1
A3010900116,2023_1,stance_tax_policy,0,0,1,0
A3010922561,2022_8,stance_tax_policy,0,0,1,0
A3010951631,2020_8,stance_tax_policy,0,0,1,0
A3011001362,2016_7,stance_tax_policy,0,0,1,0
A3011001362,2017_6,stance_tax_policy,0,0,1,0
A3011001362,2017_7,stance_tax_policy,0,1,0,-1
A3011001362,2018_6,stance_tax_policy,1,0,0,1
A3011001362,2020_12,stance_tax_policy,1,0,0,1
A3011001362,2020_3,stance_tax_policy,1,0,0,1
A3011001362,2022_10,stance_tax_policy,1,0,0,1
A3011013532,2019_11,stance_tax_policy,0,0,1,0
A3011013532,2020_1,stance_tax_policy,0,0,1,0
A3011013532,2022_5,stance_tax_policy,0,1,0,-1
A3011013532,2023_1,stance_tax_policy,0,0,1,0
A3011071558,2016_8,stance_tax_policy,0,0,1,0
A3011071558,2020_4,stance_tax_policy,1,0,0,1
A3011071558,2020_8,stance_tax_policy,1,0,0,1
A3011089120,2021_6,stance_tax_policy,0,0,1,0
A3011127374,2017_11,stance_tax_policy,0,1,0,-1
A3011127374,2019_4,stance_tax_policy,0,0,1,0
A3011127538,2022_2,stance_tax_policy,0,0,1,0
A3011130224,2018_7,stance_tax_policy,0,0,1,0
A3011130224,2019_6,stance_tax_policy,0,0,1,0
A3011130224,2021_4,stance_tax_policy,0,0,1,0
A3011131214,2018_10,stance_tax_policy,0,0,1,0
A3011132010,2018_8,stance_tax_policy,0,1,0,-1
A3011145295,2019_12,stance_tax_policy,1,0,0,1
A3011145295,2020_1,stance_tax_policy,0,0,1,0
A3011172484,2022_3,stance_tax_policy,0,0,1,0
A3011172504,2017_9,stance_tax_policy,0,0,1,0
A3011186029,2022_7,stance_tax_policy,0,0,1,0
A3011289895,2020_5,stance_tax_policy,0,0,1,0
A3011322864,2018_3,stance_tax_policy,1,0,0,1
A3011337912,2021_5,stance_tax_policy,0,0,1,0
A3011357460,2019_3,stance_tax_policy,0,1,0,-1
A3011357460,2020_9,stance_tax_policy,0,0,1,0
A3011366713,2022_9,stance_tax_policy,0,0,1,0
A3011375176,2020_9,stance_tax_policy,0,0,1,0
A3011376043,2016_4,stance_tax_policy,0,0,1,0
A3011376043,2019_9,stance_tax_policy,0,0,1,0
A3011387288,2017_12,stance_tax_policy,0,1,0,-1
A3011410036,2022_1,stance_tax_policy,0,0,1,0
A3011433973,2016_3,stance_tax_policy,1,0,0,1
A3011433973,2016_5,stance_tax_policy,1,0,0,1
A3011433973,2021_3,stance_tax_policy,0,1,0,-1
A3011448775,2017_11,stance_tax_policy,0,0,1,0
A3011448775,2020_5,stance_tax_policy,0,0,1,0
A3011475056,2020_11,stance_tax_policy,1,0,0,1
A3011475056,2021_6,stance_tax_policy,0,0,1,0
A3011475056,2022_6,stance_tax_policy,0,0,1,0
A3011478039,2021_4,stance_tax_policy,1,0,0,1
A3011497428,2022_9,stance_tax_policy,1,0,0,1
A3011504432,2017_12,stance_tax_policy,1,0,0,1
A3011508499,2022_11,stance_tax_policy,0,0,1,0
A3011524968,2019_2,stance_tax_policy,0,0,1,0
A3011526712,2016_10,stance_tax_policy,1,0,0,1
A3011526712,2022_9,stance_tax_policy,1,0,0,1
A3011529203,2017_12,stance_tax_policy,1,0,0,1
A3011553755,2019_4,stance_tax_policy,0,0,1,0
A3011570986,2020_12,stance_tax_policy,0,0,1,0
A3011575386,2023_1,stance_tax_policy,0,0,1,0
A3011625611,2020_5,stance_tax_policy,0,0,1,0
A3011625611,2021_11,stance_tax_policy,0,0,1,0
A3011680732,2016_10,stance_tax_policy,1,0,0,1
A3011757187,2021_2,stance_tax_policy,0,0,1,0
A3011757187,2022_1,stance_tax_policy,0,0,1,0
A3011831204,2020_10,stance_tax_policy,0,0,1,0
A3011831204,2020_3,stance_tax_policy,0,0,1,0
A3011831204,2023_1,stance_tax_policy,0,0,1,0
A3011867657,2017_8,stance_tax_policy,0,1,0,-1
A3011969692,2020_3,stance_tax_policy,1,0,0,1
A3011974520,2021_8,stance_tax_policy,0,1,0,-1
A3012002604,2021_10,stance_tax_policy,0,0,1,0
A3012060609,2018_1,stance_tax_policy,0,0,1,0
A3012064458,2020_10,stance_tax_policy,0,0,1,0
A3012078493,2020_3,stance_tax_policy,0,0,1,0
A3012146725,2019_10,stance_tax_policy,0,0,1,0
A3012146879,2019_3,stance_tax_policy,0,0,1,0
A3012157644,2021_7,stance_tax_policy,0,0,1,0
A3012163846,2018_7,stance_tax_policy,0,0,1,0
A3012163846,2020_8,stance_tax_policy,0,1,0,-1
A3012163846,2021_6,stance_tax_policy,0,0,1,0
A3012168993,2020_9,stance_tax_policy,0,0,1,0
A3012233352,2021_10,stance_tax_policy,0,0,1,0
A3012262632,2020_6,stance_tax_policy,0,0,1,0
A3012282399,2018_6,stance_tax_policy,0,0,1,0
A301228309,2022_5,stance_tax_policy,1,0,0,1
A3012303977,2020_5,stance_tax_policy,1,0,0,1
A3012346474,2019_12,stance_tax_policy,0,0,1,0
A3012346474,2020_1,stance_tax_policy,1,0,0,1
A3012466352,2018_12,stance_tax_policy,0,0,1,0
A3012466352,2018_8,stance_tax_policy,0,0,1,0
A3012466352,2019_5,stance_tax_policy,0,1,0,-1
A3012466352,2021_7,stance_tax_policy,0,0,1,0
A3012533680,2020_6,stance_tax_policy,0,0,1,0
A3012536656,2017_6,stance_tax_policy,0,0,1,0
A3012536656,2019_5,stance_tax_policy,0,0,1,0
A3012536656,2022_2,stance_tax_policy,0,0,1,0
A3012572719,2021_11,stance_tax_policy,0,0,1,0
A3012572719,2022_11,stance_tax_policy,0,0,1,0
A3012588153,2020_3,stance_tax_policy,0,1,0,-1
A3012588153,2021_9,stance_tax_policy,1,0,0,1
A3012588153,2022_2,stance_tax_policy,0,1,0,-1
A3012594790,2016_6,stance_tax_policy,0,0,1,0
A3012600850,2017_2,stance_tax_policy,0,0,1,0
A3012600850,2019_5,stance_tax_policy,1,0,0,1
A3012600850,2020_3,stance_tax_policy,1,0,0,1
A3012600850,2022_7,stance_tax_policy,0,0,1,0
A3012613823,2020_5,stance_tax_policy,0,0,1,0
A3012613823,2021_5,stance_tax_policy,0,0,1,0
A3012637928,2020_5,stance_tax_policy,1,0,0,1
A3012654803,2022_11,stance_tax_policy,1,0,0,1
A3012657089,2020_1,stance_tax_policy,0,0,1,0
A3012657089,2023_1,stance_tax_policy,0,1,0,-1
A3012834085,2020_11,stance_tax_policy,1,0,0,1
A3012844739,2020_11,stance_tax_policy,0,0,1,0
A3012844739,2023_1,stance_tax_policy,0,0,1,0
A3012857234,2018_7,stance_tax_policy,0,0,1,0
A3012884860,2018_12,stance_tax_policy,0,1,0,-1
A3012884860,2019_5,stance_tax_policy,0,0,1,0
A3012977314,2019_6,stance_tax_policy,1,0,0,1
A3012977314,2021_3,stance_tax_policy,0,0,1,0
A3012977314,2022_10,stance_tax_policy,0,0,1,0
A3012977314,2022_4,stance_tax_policy,1,0,0,1
A3012993375,2019_11,stance_tax_policy,0,0,1,0
A3013016399,2017_6,stance_tax_policy,0,0,1,0
A3013044662,2019_3,stance_tax_policy,0,0,1,0
A3013044662,2020_5,stance_tax_policy,0,0,1,0
A3013044662,2021_7,stance_tax_policy,0,0,1,0
A3013044662,2022_9,stance_tax_policy,0,0,1,0
A3013220633,2023_1,stance_tax_policy,0,0,1,0
A3013229503,2017_2,stance_tax_policy,0,0,1,0
A3013229503,2019_8,stance_tax_policy,0,0,1,0
